"BehaviorSpace results (NetLogo 6.0.4)"
"Simulation fixed.nlogo"
"experiment Poging 2"
"06/12/2019 12:56:48:685 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","n-of-communities","revision-frequency","n-of-nodes","prob-rewiring","avg-degree","always-connect-communities?","network-model","link-radius","Reward","noise","stop-when-done?","[step]","count turtles with [strategy = 1]","count turtles with [strategy = 2]","count turtles with [strategy = 3]","count turtles with [strategy = 4]","exit-code","n-of-links","avg-clustering-coefficient","total-payoffs","walking-average-payoff","ticks"
"202","16","50","512","0.05","20","true","community","1","33","0","true","402","262","0","250","0","only trust","5120","0.4837428417924532","38048833","431301","402"
"204","16","50","512","0.05","20","true","community","1","33","0","true","398","253","0","259","0","only trust","5120","0.4929585889044977","49721656","447539","398"
"206","16","50","512","0.05","20","true","community","1","33","0","true","339","259","0","253","0","only trust","5120","0.4809057604983727","43552408","433993","339"
"205","16","50","512","0.05","20","true","community","1","33","0","true","541","252","0","260","0","only trust","5120","0.47230403662718773","56155203","453303","541"
"158","16","50","512","0.04","20","true","community","1","36","0","true","5000","233","0","255","24","","5120","0.5075636985227135","1875037622","462408","5000"
"159","16","50","512","0.04","20","true","community","1","36","0","true","5000","203","0","242","67","","5120","0.4977385960958881","1611163336","400509","5000"
"160","16","50","512","0.04","20","true","community","1","36","0","true","5000","154","0","224","134","","5120","0.5117978160383359","1881667966","282980","5000"
"207","16","50","512","0.05","20","true","community","1","33","0","true","5000","32","0","165","315","","5120","0.48535973124938975","1018768864","62590","5000"
"208","16","50","512","0.05","20","true","community","1","33","0","true","5000","25","0","200","287","","5120","0.4682647361041856","859912894","50430","5000"
"209","16","50","512","0.05","20","true","community","1","36","0","true","5000","238","0","255","19","","5120","0.4806714786372376","2049170218","464011","5000"
"210","16","50","512","0.05","20","true","community","1","36","0","true","5000","111","0","204","197","","5120","0.4760476479392554","1431479390","231696","5000"
"211","16","50","512","0.05","20","true","community","1","36","0","true","5000","205","0","248","59","","5120","0.4841419955757034","1786006088","391727","5000"
"218","16","50","512","0.05","20","true","community","1","39","0","true","382","262","0","250","0","only trust","5120","0.4898515606963271","158145561","539565","382"
"217","16","50","512","0.05","20","true","community","1","39","0","true","533","252","0","260","0","only trust","5120","0.4726036088621481","226752671","540900","533"
"221","16","50","512","0.05","20","true","community","1","39","0","true","0","0","0","0","0","no trust","0","0","0","0","<RuntimePrimitiveException>"
"219","16","50","512","0.05","20","true","community","1","39","0","true","433","254","0","258","0","only trust","5120","0.473469084024008","190715971","544410","433"
"212","16","50","512","0.05","20","true","community","1","36","0","true","5000","218","0","218","76","","5120","0.4781296878894116","1875436596","392937","5000"
"220","16","50","512","0.05","20","true","community","1","39","0","true","602","260","0","252","0","only trust","5120","0.48051164400786195","251193102","531476","602"
"213","16","50","512","0.05","20","true","community","1","36","0","true","5000","119","0","213","180","","5120","0.47142366143882874","1544826074","233895","5000"
"222","16","50","512","0.05","20","true","community","1","39","0","true","639","257","0","255","0","only trust","5120","0.48235981367068426","286095450","541077","639"
"225","16","50","512","0.08","20","true","community","1","21","0","true","100","19","493","0","0","no trust","5120","0.39564465179580693","1148911","355","100"
"226","16","50","512","0.08","20","true","community","1","21","0","true","135","21","491","0","0","no trust","5120","0.4046777195689615","1407610","300","135"
"223","16","50","512","0.05","20","true","community","1","39","0","true","410","251","0","261","0","only trust","5120","0.4820355755233218","180227601","543747","410"
"214","16","50","512","0.05","20","true","community","1","36","0","true","5000","178","0","224","110","","5120","0.4789027131741214","2005062706","338083","5000"
"228","16","50","512","0.08","20","true","community","1","21","0","true","90","27","485","0","0","no trust","5120","0.38535913811415734","1388951","1018","90"
"227","16","50","512","0.08","20","true","community","1","21","0","true","94","37","475","0","0","no trust","5120","0.4084670657841325","1640111","1355","94"
"229","16","50","512","0.08","20","true","community","1","21","0","true","72","28","482","0","2","no trust","5120","0.40441222450602743","1275718","2247","72"
"230","16","50","512","0.08","20","true","community","1","21","0","true","73","18","494","0","0","no trust","5120","0.41024663525619026","1080272","1305","73"
"231","16","50","512","0.08","20","true","community","1","21","0","true","79","19","491","0","2","no trust","5120","0.39461926130075775","1464469","1725","79"
"232","16","50","512","0.08","20","true","community","1","21","0","true","67","23","488","0","1","no trust","5120","0.4079940143901439","1226342","2570","67"
"235","16","50","512","0.08","20","true","community","1","24","0","true","61","10","501","0","1","no trust","5120","0.3996956255456695","1321454","3726","61"
"234","16","50","512","0.08","20","true","community","1","24","0","true","88","7","505","0","0","no trust","5120","0.4017487127544832","1583668","1399","88"
"224","16","50","512","0.05","20","true","community","1","39","0","true","543","261","0","251","0","only trust","5120","0.48094708916430257","223730807","544262","543"
"236","16","50","512","0.08","20","true","community","1","24","0","true","72","19","493","0","0","no trust","5120","0.38950133890057126","1683692","3098","72"
"233","16","50","512","0.08","20","true","community","1","24","0","true","143","40","472","0","0","no trust","5120","0.4093382179401601","2441886","333","143"
"237","16","50","512","0.08","20","true","community","1","24","0","true","94","9","500","0","3","no trust","5120","0.4023543081777172","1679276","1480","94"
"239","16","50","512","0.08","20","true","community","1","24","0","true","88","14","498","0","0","no trust","5120","0.39972856890098046","1516546","883","88"
"240","16","50","512","0.08","20","true","community","1","24","0","true","149","18","494","0","0","no trust","5120","0.4065717447218121","1870292","565","149"
"242","16","50","512","0.08","20","true","community","1","27","0","true","149","23","489","0","0","no trust","5120","0.3995767120543601","3770019","821","149"
"241","16","50","512","0.08","20","true","community","1","27","0","true","187","48","464","0","0","no trust","5120","0.393871553663221","2835285","241","187"
"246","16","50","512","0.08","20","true","community","1","27","0","true","151","27","485","0","0","no trust","5120","0.3956002779991417","2142435","346","151"
"244","16","50","512","0.08","20","true","community","1","27","0","true","302","262","0","250","0","only trust","5120","0.40221471445046164","34004453","363276","302"
"243","16","50","512","0.08","20","true","community","1","27","0","true","397","245","0","267","0","only trust","5120","0.4027165329578952","32508069","360233","397"
"248","16","50","512","0.08","20","true","community","1","27","0","true","104","24","488","0","0","no trust","5120","0.3893237849988823","2769169","1688","104"
"238","16","50","512","0.08","20","true","community","1","24","0","true","558","260","0","252","0","only trust","5120","0.409063921990805","36723580","321176","558"
"247","16","50","512","0.08","20","true","community","1","27","0","true","346","249","0","263","0","only trust","5120","0.399504988337204","35081867","366335","346"
"245","16","50","512","0.08","20","true","community","1","27","0","true","409","255","0","257","0","only trust","5120","0.3738281488076905","35371746","365626","409"
"251","16","50","512","0.08","20","true","community","1","30","0","true","336","253","0","259","0","only trust","5120","0.39887228107181255","42834820","402180","336"
"250","16","50","512","0.08","20","true","community","1","30","0","true","348","253","0","259","0","only trust","5120","0.39635401007921717","35754020","397721","348"
"256","16","50","512","0.08","20","true","community","1","30","0","true","0","0","0","0","0","no trust","0","0","0","0","<RuntimePrimitiveException>"
"252","16","50","512","0.08","20","true","community","1","30","0","true","372","255","0","257","0","only trust","5120","0.393276795744151","31546260","389115","372"
"253","16","50","512","0.08","20","true","community","1","30","0","true","443","253","0","259","0","only trust","5120","0.3990736845297748","36723500","401604","443"
"216","16","50","512","0.05","20","true","community","1","36","0","true","3676","259","0","253","0","only trust","5120","0.484770731413495","1524736232","501037","3676"
"257","16","50","512","0.08","20","true","community","1","33","0","true","2150","0","0","175","337","no trust","5120","0.4034292490960636","233014440","1464","2150"
"215","16","50","512","0.05","20","true","community","1","36","0","true","5000","202","0","238","72","","5120","0.47928533690589714","1804145966","391069","5000"
"261","16","50","512","0.08","20","true","community","1","33","0","true","2128","0","0","169","343","no trust","5120","0.3845001230485879","293159192","595","2128"
"255","16","50","512","0.08","20","true","community","1","30","0","true","4580","0","0","162","350","no trust","5120","0.3974076985462157","420384590","1349","4580"
"249","16","50","512","0.08","20","true","community","1","30","0","true","5000","140","109","149","114","","5120","0.3930787238241281","854945990","154751","5000"
"258","16","50","512","0.08","20","true","community","1","33","0","true","4578","0","0","163","349","no trust","5120","0.41503481997084374","820722254","1898","4578"
"254","16","50","512","0.08","20","true","community","1","30","0","true","5000","167","34","201","110","","5120","0.39008798653215415","879802530","266298","5000"
"259","16","50","512","0.08","20","true","community","1","33","0","true","5000","64","0","197","251","","5120","0.39525785834250265","874939692","104846","5000"
"262","16","50","512","0.08","20","true","community","1","33","0","true","2820","0","0","154","358","no trust","5120","0.3916052725330094","431772075","1530","2820"
"260","16","50","512","0.08","20","true","community","1","33","0","true","5000","40","0","175","297","","5120","0.4111570326884023","804241592","58910","5000"
"264","16","50","512","0.08","20","true","community","1","33","0","true","2188","0","0","155","357","no trust","5120","0.4031094659405679","381383162","2082","2188"
"263","16","50","512","0.08","20","true","community","1","33","0","true","2579","0","0","192","320","no trust","5120","0.4039898836211005","381387638","1123","2579"
"265","16","50","512","0.08","20","true","community","1","36","0","true","5000","178","0","225","109","","5120","0.393828141356866","1553595728","335363","5000"
"266","16","50","512","0.08","20","true","community","1","36","0","true","5000","125","0","216","171","","5120","0.39826982621834045","1805671484","261785","5000"
"267","16","50","512","0.08","20","true","community","1","36","0","true","5000","146","0","224","142","","5120","0.3931331028426007","1771724328","298116","5000"
"273","16","50","512","0.08","20","true","community","1","39","0","true","435","254","0","258","0","only trust","5120","0.3972253448664064","198912142","548196","435"
"268","16","50","512","0.08","20","true","community","1","36","0","true","5000","208","0","253","51","","5120","0.3936916805092792","1582408146","409874","5000"
"269","16","50","512","0.08","20","true","community","1","36","0","true","5000","137","0","216","159","","5120","0.3999483897867447","1661094968","253810","5000"
"274","16","50","512","0.08","20","true","community","1","39","0","true","556","255","0","257","0","only trust","5120","0.40311596706152536","244341821","545523","556"
"275","16","50","512","0.08","20","true","community","1","39","0","true","699","246","0","266","0","only trust","5120","0.39411242644351296","331294023","544883","699"
"276","16","50","512","0.08","20","true","community","1","39","0","true","624","255","0","257","0","only trust","5120","0.39951959915122803","283122946","543172","624"
"281","16","50","512","0.1","20","true","community","1","21","0","true","84","17","494","0","1","no trust","5120","0.35765453852029994","1533337","1511","84"
"277","16","50","512","0.08","20","true","community","1","39","0","true","562","251","0","261","0","only trust","5120","0.4076483879451838","238303278","541578","562"
"282","16","50","512","0.1","20","true","community","1","21","0","true","101","25","487","0","0","no trust","5120","0.34812271860571137","1492480","704","101"
"278","16","50","512","0.08","20","true","community","1","39","0","true","551","263","0","249","0","only trust","5120","0.4098149330970258","248643001","545337","551"
"283","16","50","512","0.1","20","true","community","1","21","0","true","82","20","492","0","0","no trust","5120","0.3625687300958312","1325839","1392","82"
"284","16","50","512","0.1","20","true","community","1","21","0","true","81","25","486","0","1","no trust","5120","0.3614866315866984","1249375","1487","81"
"285","16","50","512","0.1","20","true","community","1","21","0","true","84","24","488","0","0","no trust","5120","0.3597690748327766","1090186","883","84"
"286","16","50","512","0.1","20","true","community","1","21","0","true","73","18","494","0","0","no trust","5120","0.34068905567260976","1553798","2643","73"
"288","16","50","512","0.1","20","true","community","1","21","0","true","87","28","481","0","3","no trust","5120","0.345144326782103","1517900","1522","87"
"280","16","50","512","0.08","20","true","community","1","39","0","true","576","262","0","250","0","only trust","5120","0.39441767796405686","248904793","535977","576"
"289","16","50","512","0.1","20","true","community","1","24","0","true","148","45","467","0","0","no trust","5120","0.362984729077219","2078750","673","148"
"290","16","50","512","0.1","20","true","community","1","24","0","true","74","15","496","0","1","no trust","5120","0.33588758518224","1439082","1998","74"
"279","16","50","512","0.08","20","true","community","1","39","0","true","759","257","0","255","0","only trust","5120","0.4005464660041925","360068977","545362","759"
"293","16","50","512","0.1","20","true","community","1","24","0","true","70","18","493","0","1","no trust","5120","0.3486641036164259","1074046","1871","70"
"292","16","50","512","0.1","20","true","community","1","24","0","true","88","39","473","0","0","no trust","5120","0.3653421288703166","1786170","1701","88"
"291","16","50","512","0.1","20","true","community","1","24","0","true","95","33","479","0","0","no trust","5120","0.360293414781004","1730816","1345","95"
"296","16","50","512","0.1","20","true","community","1","24","0","true","67","26","485","0","1","no trust","5120","0.3559677620074627","1235140","2711","67"
"295","16","50","512","0.1","20","true","community","1","24","0","true","87","16","495","0","1","no trust","5120","0.3568508511587684","1581332","1261","87"
"287","16","50","512","0.1","20","true","community","1","21","0","true","428","254","0","258","0","only trust","5120","0.34829757932521155","30351462","283304","428"
"299","16","50","512","0.1","20","true","community","1","27","0","true","75","19","492","0","1","no trust","5120","0.35811227256928563","1915985","2875","75"
"270","16","50","512","0.08","20","true","community","1","36","0","true","5000","167","0","222","123","","5120","0.39459087672678217","1629005820","325124","5000"
"300","16","50","512","0.1","20","true","community","1","27","0","true","108","29","482","0","1","no trust","5120","0.33962582848708417","2237280","975","108"
"298","16","50","512","0.1","20","true","community","1","27","0","true","183","38","474","0","0","no trust","5120","0.3531911734644261","2637932","293","183"
"302","16","50","512","0.1","20","true","community","1","27","0","true","104","26","486","0","0","no trust","5120","0.36249352434431736","2149967","942","104"
"294","16","50","512","0.1","20","true","community","1","24","0","true","366","253","0","259","0","only trust","5120","0.3432544581721607","28306178","321477","366"
"304","16","50","512","0.1","20","true","community","1","27","0","true","114","50","462","0","0","no trust","5120","0.35537187786217694","2381505","878","114"
"297","16","50","512","0.1","20","true","community","1","27","0","true","399","261","0","251","0","only trust","5120","0.34815201586276","31423031","362037","399"
"271","16","50","512","0.08","20","true","community","1","36","0","true","5000","202","0","227","83","","5120","0.4046906284520381","2092034628","376050","5000"
"303","16","50","512","0.1","20","true","community","1","27","0","true","374","257","0","255","0","only trust","5120","0.3665591763512152","32527555","364055","374"
"272","16","50","512","0.08","20","true","community","1","36","0","true","5000","208","0","249","55","","5120","0.39672077448195253","1853866432","410569","5000"
"305","16","50","512","0.1","20","true","community","1","30","0","true","346","255","0","257","0","only trust","5120","0.35073952151300924","33571550","393465","346"
"301","16","50","512","0.1","20","true","community","1","27","0","true","481","249","0","263","0","only trust","5120","0.3562480982696416","30609007","350836","481"
"308","16","50","512","0.1","20","true","community","1","30","0","true","257","252","0","260","0","only trust","5120","0.3428381493801906","32876630","408349","257"
"312","16","50","512","0.1","20","true","community","1","30","0","true","278","258","0","254","0","only trust","5120","0.3483438300975897","34366540","404367","278"
"310","16","50","512","0.1","20","true","community","1","30","0","true","470","265","0","247","0","only trust","5120","0.3553670177475987","35475760","401562","470"
"306","16","50","512","0.1","20","true","community","1","30","0","true","867","0","0","169","343","no trust","5120","0.35820041998037044","148267290","3470","867"
"316","16","50","512","0.1","20","true","community","1","33","0","true","370","252","0","260","0","only trust","5120","0.34271550977751297","35673029","432908","370"
"307","16","50","512","0.1","20","true","community","1","30","0","true","1941","0","0","171","341","no trust","5120","0.3502181817059934","234230970","1590","1941"
"315","16","50","512","0.1","20","true","community","1","33","0","true","2259","30","482","0","0","no trust","5120","0.3504769386857613","375374037","446","2259"
"309","16","50","512","0.1","20","true","community","1","30","0","true","2552","0","0","153","359","no trust","5120","0.3476829142179483","237527450","747","2552"
"318","16","50","512","0.1","20","true","community","1","33","0","true","2111","0","0","170","342","no trust","5120","0.3523910263036223","315007826","1090","2111"
"319","16","50","512","0.1","20","true","community","1","33","0","true","1403","0","0","169","343","no trust","5120","0.3479131509047209","216724250","1506","1403"
"317","16","50","512","0.1","20","true","community","1","33","0","true","2622","0","0","168","344","no trust","5120","0.34962257127478413","334747533","2017","2622"
"311","16","50","512","0.1","20","true","community","1","30","0","true","4054","260","0","252","0","only trust","5120","0.35937924894679635","727756320","398040","4054"
"314","16","50","512","0.1","20","true","community","1","33","0","true","4657","0","0","175","337","no trust","5120","0.35673039688218466","510668974","632","4657"
"313","16","50","512","0.1","20","true","community","1","33","0","true","5000","104","70","162","176","","5120","0.3684099871249892","1009211097","183801","5000"
"320","16","50","512","0.1","20","true","community","1","33","0","true","2893","0","0","162","350","no trust","5120","0.3507836334394379","455170106","1210","2893"
"321","16","50","512","0.1","20","true","community","1","36","0","true","5000","132","0","224","156","","5120","0.35595631821611634","1690844400","256932","5000"
"322","16","50","512","0.1","20","true","community","1","36","0","true","5000","206","0","233","73","","5120","0.3590415664629349","1787194510","383482","5000"
"329","16","50","512","0.1","20","true","community","1","39","0","true","373","253","0","259","0","only trust","5120","0.3642887711449793","159649304","539920","373"
"323","16","50","512","0.1","20","true","community","1","36","0","true","5000","165","0","233","114","","5120","0.33814189583509763","1555510922","304202","5000"
"331","16","50","512","0.1","20","true","community","1","39","0","true","390","258","0","254","0","only trust","5120","0.35335751631673384","161528312","546606","390"
"333","16","50","512","0.1","20","true","community","1","39","0","true","0","0","0","0","0","no trust","0","0","0","0","<RuntimePrimitiveException>"
"324","16","50","512","0.1","20","true","community","1","36","0","true","5000","245","0","244","23","","5120","0.3510577656132993","1819900810","471631","5000"
"330","16","50","512","0.1","20","true","community","1","39","0","true","792","254","0","258","0","only trust","5120","0.3468655313106817","381015684","547405","792"
"332","16","50","512","0.1","20","true","community","1","39","0","true","621","249","0","263","0","only trust","5120","0.345753497861236","271622610","548815","621"
"334","16","50","512","0.1","20","true","community","1","39","0","true","376","264","0","248","0","only trust","5120","0.3539230498638025","163538983","546294","376"
"337","16","50","512","0.2","20","true","community","1","21","0","true","74","13","498","0","1","no trust","5120","0.1924764898557146","1407473","1920","74"
"338","16","50","512","0.2","20","true","community","1","21","0","true","84","32","480","0","0","no trust","5120","0.19067791843269327","1501466","1682","84"
"339","16","50","512","0.2","20","true","community","1","21","0","true","104","27","485","0","0","no trust","5120","0.18069491619183775","1346290","541","104"
"335","16","50","512","0.1","20","true","community","1","39","0","true","600","249","0","263","0","only trust","5120","0.3610735946016932","280005052","545216","600"
"341","16","50","512","0.2","20","true","community","1","21","0","true","65","14","496","0","2","no trust","5120","0.19534753271267244","1120406","2430","65"
"343","16","50","512","0.2","20","true","community","1","21","0","true","72","27","484","0","1","no trust","5120","0.20957870155845706","1200896","2198","72"
"325","16","50","512","0.1","20","true","community","1","36","0","true","5000","202","0","242","68","","5120","0.3521062121864","1781897408","391971","5000"
"342","16","50","512","0.2","20","true","community","1","21","0","true","97","32","480","0","0","no trust","5120","0.1932377055130363","1264772","570","97"
"344","16","50","512","0.2","20","true","community","1","21","0","true","67","16","496","0","0","no trust","5120","0.19899427962020147","1181788","2306","67"
"336","16","50","512","0.1","20","true","community","1","39","0","true","431","260","0","252","0","only trust","5120","0.359304602568743","196192419","543711","431"
"346","16","50","512","0.2","20","true","community","1","24","0","true","70","20","492","0","0","no trust","5120","0.183774456311512","1191432","2415","70"
"345","16","50","512","0.2","20","true","community","1","24","0","true","100","31","481","0","0","no trust","5120","0.18823823226468642","1552456","695","100"
"348","16","50","512","0.2","20","true","community","1","24","0","true","76","28","483","0","1","no trust","5120","0.19288523730704712","1587230","2657","76"
"347","16","50","512","0.2","20","true","community","1","24","0","true","111","30","481","0","1","no trust","5120","0.18345483296301973","1915802","1128","111"
"349","16","50","512","0.2","20","true","community","1","24","0","true","95","34","478","0","0","no trust","5120","0.1837020112078344","1730356","1192","95"
"350","16","50","512","0.2","20","true","community","1","24","0","true","105","33","479","0","0","no trust","5120","0.19197222196933375","1857078","682","105"
"351","16","50","512","0.2","20","true","community","1","24","0","true","111","37","473","0","2","no trust","5120","0.18936940806671043","1978958","1089","111"
"352","16","50","512","0.2","20","true","community","1","24","0","true","78","29","481","0","2","no trust","5120","0.19844533324754735","2043044","4125","78"
"340","16","50","512","0.2","20","true","community","1","21","0","true","516","260","0","252","0","only trust","5120","0.19951722282231743","32612513","293112","516"
"356","16","50","512","0.2","20","true","community","1","27","0","true","103","42","469","0","1","no trust","5120","0.1903443591782589","1939220","1170","103"
"354","16","50","512","0.2","20","true","community","1","27","0","true","165","42","470","0","0","no trust","5120","0.18504486744930237","2202705","381","165"
"353","16","50","512","0.2","20","true","community","1","27","0","true","387","252","0","260","0","only trust","5120","0.1925514175385068","28311692","357690","387"
"326","16","50","512","0.1","20","true","community","1","36","0","true","5000","181","0","241","90","","5120","0.35927164725940897","1546571826","379562","5000"
"360","16","50","512","0.2","20","true","community","1","27","0","true","92","41","470","0","1","no trust","5120","0.18257551929782415","2042948","1928","92"
"362","16","50","512","0.2","20","true","community","1","30","0","true","0","0","0","0","0","no trust","0","0","0","0","<RuntimePrimitiveException>"
"359","16","50","512","0.2","20","true","community","1","27","0","true","317","258","0","254","0","only trust","5120","0.1949311341684035","25351290","352791","317"
"357","16","50","512","0.2","20","true","community","1","27","0","true","490","257","0","255","0","only trust","5120","0.18833085771951166","27407694","362436","490"
"358","16","50","512","0.2","20","true","community","1","27","0","true","416","255","0","257","0","only trust","5120","0.1867902093027534","27883712","365681","416"
"327","16","50","512","0.1","20","true","community","1","36","0","true","5000","123","0","200","189","","5120","0.3600966405475931","1648424918","227761","5000"
"367","16","50","512","0.2","20","true","community","1","30","0","true","100","29","483","0","0","no trust","5120","0.190814513717835","2845980","1278","100"
"364","16","50","512","0.2","20","true","community","1","30","0","true","314","254","0","258","0","only trust","5120","0.18222852616649435","29331700","400839","314"
"366","16","50","512","0.2","20","true","community","1","30","0","true","226","41","470","0","1","no trust","5120","0.19482866006721683","4018150","419","226"
"368","16","50","512","0.2","20","true","community","1","30","0","true","303","263","0","249","0","only trust","5120","0.19300830680266454","23888230","382864","303"
"328","16","50","512","0.1","20","true","community","1","36","0","true","5000","178","0","238","96","","5120","0.3652192553851805","1834984088","362543","5000"
"355","16","50","512","0.2","20","true","community","1","27","0","true","1281","57","455","0","0","no trust","5120","0.1890742785598825","74949273","293","1281"
"365","16","50","512","0.2","20","true","community","1","30","0","true","956","0","0","160","352","no trust","5120","0.18984943126098014","95120670","2152","956"
"363","16","50","512","0.2","20","true","community","1","30","0","true","1816","247","0","265","0","only trust","5120","0.185330232015039","163242480","413076","1816"
"361","16","50","512","0.2","20","true","community","1","30","0","true","2885","37","473","0","2","no trust","5120","0.19028869145086474","268968270","1452","2885"
"369","16","50","512","0.2","20","true","community","1","33","0","true","2502","0","0","171","341","no trust","5120","0.1975348510564757","220500751","1634","2502"
"370","16","50","512","0.2","20","true","community","1","33","0","true","4432","0","0","193","319","no trust","5120","0.19013149137892596","373630064","2518","4432"
"371","16","50","512","0.2","20","true","community","1","33","0","true","5000","47","0","209","256","","5120","0.18497198670070336","474227091","77424","5000"
"372","16","50","512","0.2","20","true","community","1","33","0","true","5000","17","0","179","316","","5120","0.1884703720487511","579509288","30881","5000"
"373","16","50","512","0.2","20","true","community","1","33","0","true","5000","26","0","186","300","","5120","0.19105207742228453","623834577","45435","5000"
"374","16","50","512","0.2","20","true","community","1","33","0","true","5000","72","0","205","235","","5120","0.2056382346138698","392393823","118566","5000"
"375","16","50","512","0.2","20","true","community","1","33","0","true","5000","53","0","182","277","","5120","0.18940118268762143","561478114","79223","5000"
"376","16","50","512","0.2","20","true","community","1","33","0","true","5000","138","143","152","79","","5120","0.19527950840432745","785613893","148429","5000"
"377","16","50","512","0.2","20","true","community","1","36","0","true","5000","153","0","213","146","","5120","0.18491574390182816","1432950788","289383","5000"
"385","16","50","512","0.2","20","true","community","1","39","0","true","413","256","0","256","0","only trust","5120","0.1891688930630666","192143115","555723","413"
"386","16","50","512","0.2","20","true","community","1","39","0","true","384","257","0","255","0","only trust","5120","0.18739108359446943","152532143","542526","384"
"387","16","50","512","0.2","20","true","community","1","39","0","true","519","262","0","250","0","only trust","5120","0.18019627630745483","228836596","544010","519"
"388","16","50","512","0.2","20","true","community","1","39","0","true","362","255","0","257","0","only trust","5120","0.20160237250353968","151464582","543250","362"
"378","16","50","512","0.2","20","true","community","1","36","0","true","5000","223","0","243","46","","5120","0.18562887209104229","1547299406","427526","5000"
"389","16","50","512","0.2","20","true","community","1","39","0","true","440","255","0","257","0","only trust","5120","0.1971502056120196","195772951","547736","440"
"390","16","50","512","0.2","20","true","community","1","39","0","true","407","249","0","263","0","only trust","5120","0.1810621712951522","182151941","548716","407"
"391","16","50","512","0.2","20","true","community","1","39","0","true","608","259","0","253","0","only trust","5120","0.18486110934487857","289226154","547412","608"
"379","16","50","512","0.2","20","true","community","1","36","0","true","5000","141","0","208","163","","5120","0.18576298404278743","1668291580","261866","5000"
"392","16","50","512","0.2","20","true","community","1","39","0","true","387","253","0","259","0","only trust","5120","0.19450356322405624","167701084","545649","387"
"393","16","50","512","0.4","20","true","community","1","21","0","true","75","23","487","0","2","no trust","5120","0.06041191476463992","1508539","2621","75"
"394","16","50","512","0.4","20","true","community","1","21","0","true","99","26","486","0","0","no trust","5120","0.06637064222436917","1442362","693","99"
"381","16","50","512","0.2","20","true","community","1","36","0","true","5000","167","0","231","114","","5120","0.1880156908302224","1620350606","320242","5000"
"395","16","50","512","0.4","20","true","community","1","21","0","true","77","22","489","0","1","no trust","5120","0.06466679735190199","1208322","1892","77"
"396","16","50","512","0.4","20","true","community","1","21","0","true","76","13","499","0","0","no trust","5120","0.06567994365050538","1127701","1271","76"
"380","16","50","512","0.2","20","true","community","1","36","0","true","5000","148","0","223","141","","5120","0.1938028614949881","1584572278","299661","5000"
"398","16","50","512","0.4","20","true","community","1","21","0","true","93","27","485","0","0","no trust","5120","0.06238379618498903","1646012","966","93"
"399","16","50","512","0.4","20","true","community","1","21","0","true","89","24","488","0","0","no trust","5120","0.06513385764990792","1303231","874","89"
"397","16","50","512","0.4","20","true","community","1","21","0","true","111","29","483","0","0","no trust","5120","0.06531174358419578","1388204","417","111"
"400","16","50","512","0.4","20","true","community","1","21","0","true","75","22","490","0","0","no trust","5120","0.061615573808917724","1053628","1407","75"
"402","16","50","512","0.4","20","true","community","1","24","0","true","94","20","492","0","0","no trust","5120","0.0624741687850976","1377028","686","94"
"401","16","50","512","0.4","20","true","community","1","24","0","true","114","41","470","0","1","no trust","5120","0.06522628754317192","2896246","1165","114"
"403","16","50","512","0.4","20","true","community","1","24","0","true","92","36","475","0","1","no trust","5120","0.06333750473899166","2098350","1872","92"
"404","16","50","512","0.4","20","true","community","1","24","0","true","105","29","482","0","1","no trust","5120","0.06587297460640788","1539368","741","105"
"405","16","50","512","0.4","20","true","community","1","24","0","true","98","45","467","0","0","no trust","5120","0.06426781104848321","1967316","1306","98"
"406","16","50","512","0.4","20","true","community","1","24","0","true","83","24","486","0","2","no trust","5120","0.06616487885874767","1778650","2170","83"
"408","16","50","512","0.4","20","true","community","1","24","0","true","93","32","480","0","0","no trust","5120","0.06394390256257798","1622816","1223","93"
"382","16","50","512","0.2","20","true","community","1","36","0","true","5000","167","0","242","103","","5120","0.18551330301885147","1538526660","362244","5000"
"409","16","50","512","0.4","20","true","community","1","27","0","true","102","32","480","0","0","no trust","5120","0.06543990523334381","1756524","1074","102"
"407","16","50","512","0.4","20","true","community","1","24","0","true","146","33","479","0","0","no trust","5120","0.06454613064875094","1741402","224","146"
"413","16","50","512","0.4","20","true","community","1","27","0","true","120","24","488","0","0","no trust","5120","0.060727992144502904","1288821","300","120"
"415","16","50","512","0.4","20","true","community","1","27","0","true","112","42","470","0","0","no trust","5120","0.06965564052262714","2175830","932","112"
"417","16","50","512","0.4","20","true","community","1","30","0","true","0","0","0","0","0","no trust","0","0","0","0","<RuntimePrimitiveException>"
"410","16","50","512","0.4","20","true","community","1","27","0","true","311","73","439","0","0","no trust","5120","0.06588087851886107","2811913","398","311"
"416","16","50","512","0.4","20","true","community","1","27","0","true","128","36","475","0","1","no trust","5120","0.06496428044043825","2773294","657","128"
"418","16","50","512","0.4","20","true","community","1","30","0","true","110","32","480","0","0","no trust","5120","0.06134706979860066","2572750","685","110"
"411","16","50","512","0.4","20","true","community","1","27","0","true","342","258","0","254","0","only trust","5120","0.06602411836726342","24899757","351156","342"
"414","16","50","512","0.4","20","true","community","1","27","0","true","309","80","432","0","0","no trust","5120","0.06667740339017528","3019513","393","309"
"422","16","50","512","0.4","20","true","community","1","30","0","true","107","39","473","0","0","no trust","5120","0.0665152669343142","2025510","722","107"
